length,loss,accuracy
613.0,0.6750262975692749,0.0
1534.0,0.10920200496912003,1.0
1613.0,0.5765188336372375,0.0
705.0,0.13354352116584778,1.0
648.0,0.2847548723220825,0.0
2335.0,0.17548072338104248,1.0
127.0,0.0006581904599443078,1.0
610.0,0.28390055894851685,0.0
1756.0,0.06614948064088821,1.0
300.0,0.06893961876630783,1.0
814.0,0.1987636536359787,1.0
4281.0,0.2282084971666336,1.0
1166.0,0.28779104351997375,0.0
1340.0,0.09282484650611877,1.0
1936.0,0.019065581262111664,1.0
1168.0,0.079047292470932,1.0
3085.0,0.332729309797287,0.0
1972.0,0.3206714391708374,0.0
931.0,0.043363165110349655,1.0
1505.0,0.6176562309265137,0.0
1557.0,0.2952685058116913,0.0
725.0,0.04929404333233833,1.0
958.0,0.12362208962440491,1.0
601.0,0.2637888193130493,0.0
922.0,0.06188336759805679,1.0
1033.0,0.7706353664398193,0.0
2420.0,0.053392063826322556,1.0
660.0,0.5796133875846863,0.0
1045.0,0.23324142396450043,1.0
656.0,0.3106904923915863,0.0
270.0,0.05459355562925339,1.0
2174.0,0.17121978104114532,1.0
235.0,0.020996034145355225,1.0
477.0,0.028306055814027786,1.0
1823.0,0.4486024081707001,0.0
866.0,0.019051576033234596,1.0
632.0,0.08830787241458893,1.0
1288.0,0.3502630591392517,0.0
364.0,0.5387911200523376,0.0
1294.0,0.10354497283697128,1.0
373.0,0.1936127245426178,1.0
629.0,0.478061318397522,0.0
2023.0,0.18822622299194336,1.0
1109.0,0.1083812564611435,1.0
912.0,0.05417475476861,1.0
2731.0,0.14123553037643433,1.0
863.0,0.11786118149757385,1.0
1376.0,0.11945215612649918,1.0
297.0,0.01184258796274662,1.0
944.0,0.1218625009059906,1.0
1621.0,0.06578574329614639,1.0
1435.0,0.1489635854959488,1.0
340.0,0.19672639667987823,1.0
1233.0,0.21013516187667847,1.0
567.0,0.045087844133377075,1.0
1006.0,0.042745307087898254,1.0
1960.0,0.08339878171682358,1.0
496.0,0.27757129073143005,0.0
1501.0,0.35241004824638367,0.0
1234.0,0.27678966522216797,0.0
2973.0,0.4124133288860321,0.0
655.0,0.1712053269147873,1.0
953.0,0.49880531430244446,0.0
4474.0,0.25838446617126465,0.0
659.0,0.08016316592693329,1.0
854.0,0.32098662853240967,0.0
679.0,0.1476755142211914,1.0
2393.0,0.09293653070926666,1.0
360.0,0.05003011226654053,1.0
653.0,0.04591328650712967,1.0
260.0,0.00012915636762045324,1.0
813.0,0.04809238761663437,1.0
721.0,0.01069674827158451,1.0
702.0,0.2051219940185547,1.0
3467.0,0.06803871691226959,1.0
2286.0,0.5174323320388794,0.0
2093.0,0.16994257271289825,1.0
880.0,0.0661374032497406,1.0
984.0,0.04127657040953636,1.0
705.0,0.04384369030594826,1.0
1135.0,0.38475677371025085,0.0
895.0,0.18773382902145386,1.0
954.0,0.050893183797597885,1.0
781.0,0.12181837856769562,1.0
704.0,0.01319607812911272,1.0
561.0,0.3007836639881134,0.0
715.0,0.048883479088544846,1.0
726.0,0.0563775859773159,1.0
794.0,0.1626267433166504,1.0
913.0,0.10416872054338455,1.0
742.0,0.49493762850761414,0.0
695.0,0.03463880345225334,1.0
1254.0,0.04169010743498802,1.0
1317.0,0.188059464097023,1.0
1516.0,0.05155884474515915,1.0
1404.0,0.20120196044445038,1.0
1788.0,0.10458624362945557,1.0
525.0,0.8895642757415771,0.0
1213.0,0.0679815486073494,1.0
934.0,0.42402082681655884,0.0
560.0,0.07965413480997086,1.0
306.0,0.013687447644770145,1.0
307.0,0.02607998065650463,1.0
2078.0,0.14351660013198853,1.0
3206.0,0.4107486307621002,0.0
226.0,0.0037245408166199923,1.0
1093.0,0.1762721687555313,1.0
883.0,0.46831992268562317,0.0
839.0,0.07198984920978546,1.0
2467.0,0.33386650681495667,0.0
1224.0,0.02871689386665821,1.0
3360.0,0.28371715545654297,0.0
1381.0,0.04494691267609596,1.0
1082.0,0.06849344074726105,1.0
653.0,0.03896010294556618,1.0
5150.0,0.49605610966682434,0.0
1870.0,0.23166202008724213,1.0
2981.0,0.2670094668865204,0.0
5276.0,0.08418065309524536,1.0
1294.0,0.07995882630348206,1.0
1340.0,0.04351161792874336,1.0
651.0,0.42769795656204224,0.0
1421.0,0.3209831714630127,0.0
1013.0,0.2346695512533188,1.0
2249.0,0.3008614778518677,0.0
813.0,0.41743141412734985,0.0
1203.0,0.08826207369565964,1.0
3896.0,0.29044362902641296,0.0
768.0,0.1317211240530014,1.0
995.0,0.06853408366441727,1.0
1077.0,0.0789044126868248,1.0
1933.0,0.08117864280939102,1.0
5615.0,0.09065461158752441,1.0
1841.0,0.037518929690122604,1.0
664.0,0.05864577740430832,1.0
3236.0,0.13899114727973938,1.0
893.0,0.05209173634648323,1.0
1077.0,0.2785794734954834,0.0
651.0,0.08373653143644333,1.0
2263.0,0.22105951607227325,1.0
705.0,0.11261673271656036,1.0
837.0,0.09631821513175964,1.0
182.0,0.0010412730043753982,1.0
1044.0,0.22562140226364136,1.0
5179.0,0.27443233132362366,0.0
762.0,0.004828459583222866,1.0
646.0,0.041781894862651825,1.0
143.0,0.002406215760856867,1.0
1417.0,0.24541813135147095,1.0
