LSTM with Word2Vec and Attention,0.11443229454936461,0.03814941018246729,0.839693099370691,0.06675959412712319,0.11660067302269941,0.04052826061351449,0.8371457640988608,0.0672798202016952,0.19428861747775228,0.0749184459963446,0.696,0.2299913041834408
LSTM with Glove and Attention,0.10920590157957517,0.03781111054203513,0.8484543592026222,0.06530332510954023,0.11472767605428376,0.040270544242249705,0.8403612887098292,0.06697440773912502,0.20663758419733494,0.08293190317789231,0.676,0.23400000000000004
LSTM with Glove and no Attention,0.11273940660809537,0.03802131189973651,0.8425317490249219,0.06615946061771545,0.11786256073104037,0.038294355777511176,0.8335443140473173,0.06797245197140825,0.30043516125195313,0.13527818832121816,0.533,0.24945490574450524
GRU with Glove and Attention,0.10824588525796366,0.038186073894005766,0.8504344219188251,0.06515665911635679,0.11435870562205189,0.038556363282267726,0.8395035028893487,0.06721964180988392,0.2005906774578616,0.0668011582203054,0.713,0.22618079051944265
GRU with Glove and no Attention,0.11159694099594358,0.03806853854854486,0.8445387646298508,0.06625356257231285,0.11610088107357112,0.03925159085971772,0.8364864099022373,0.0675448869352218,0.19647687369175038,0.11672335036614542,0.709,0.22711175663095912
GRU with FastText and Attention,0.11007254517600498,0.03825288853684025,0.846921949238294,0.06602208572191719,0.11277770972284647,0.03795750968529426,0.8419393643986891,0.06637774984476406,0.20351938147842885,0.05986892380068338,0.721,0.22425376251024196
GRU with Word2Vec and Attention,0.11303362429437457,0.0378879700875922,0.8421356583908935,0.06611236508449651,0.11499816821379075,0.03966139511095715,0.8388707103988073,0.06683335828222041,0.20904598870594054,0.07512060062457004,0.684,0.23245644753372618
LSTM with FastText and Attention,0.11137377899056736,0.0378526474347668,0.8447223570652099,0.06581141259329265,0.11412386633221762,0.039455801320216186,0.8400269241758571,0.06658683714320944,0.25042836452508344,0.10499274953477784,0.574,0.24724684022247886
