length,loss,accuracy
865.0,0.07765596359968185,1.0
1377.0,0.0477641336619854,1.0
733.0,0.20176176726818085,1.0
981.0,0.011004330590367317,1.0
1607.0,0.021707670763134956,1.0
269.0,0.0003570799599401653,1.0
1298.0,0.09222070872783661,1.0
933.0,0.08116273581981659,1.0
2792.0,0.23778322339057922,1.0
1353.0,0.07780720293521881,1.0
721.0,0.004982734099030495,1.0
1550.0,0.00967551488429308,1.0
782.0,0.012274585664272308,1.0
1596.0,0.5288023948669434,0.0
187.0,0.03428465873003006,1.0
2418.0,0.020335853099822998,1.0
809.0,0.024736350402235985,1.0
324.0,0.04010589420795441,1.0
2137.0,0.08955766260623932,1.0
834.0,0.012765290215611458,1.0
662.0,0.008346241898834705,1.0
3688.0,0.71700519323349,0.0
1143.0,0.03920474275946617,1.0
917.0,0.06841668486595154,1.0
1546.0,0.33759546279907227,0.0
1765.0,0.28185391426086426,0.0
1901.0,0.05056265369057655,1.0
1788.0,0.19743067026138306,1.0
5187.0,0.06394121050834656,1.0
3219.0,0.14384011924266815,1.0
1516.0,0.02235155552625656,1.0
2053.0,0.1903044730424881,1.0
1144.0,0.009599638171494007,1.0
1299.0,0.655813455581665,0.0
5091.0,0.10559729486703873,1.0
1267.0,0.44032877683639526,0.0
736.0,0.01666783168911934,1.0
613.0,0.021439719945192337,1.0
669.0,0.0988028347492218,1.0
2647.0,0.025498371571302414,1.0
1778.0,0.06312873214483261,1.0
690.0,0.021686740219593048,1.0
1217.0,0.012040980160236359,1.0
711.0,0.0031834605615586042,1.0
903.0,0.475029319524765,0.0
787.0,0.01629510708153248,1.0
831.0,0.0669061467051506,1.0
682.0,0.017634987831115723,1.0
1033.0,0.04879258945584297,1.0
3085.0,0.305388867855072,0.0
1121.0,0.02095445990562439,1.0
1795.0,0.07859894633293152,1.0
5672.0,0.18923765420913696,1.0
1054.0,0.01126933190971613,1.0
966.0,0.006877901032567024,1.0
768.0,0.0456191711127758,1.0
667.0,0.0982448011636734,1.0
417.0,0.2834201455116272,0.0
3280.0,0.6478230357170105,0.0
662.0,0.39615675806999207,0.0
601.0,0.01757192052900791,1.0
1641.0,0.20865952968597412,1.0
1781.0,0.014457909390330315,1.0
619.0,0.0024631472770124674,1.0
736.0,0.004065768793225288,1.0
5087.0,0.05322284251451492,1.0
341.0,0.016464831307530403,1.0
569.0,0.2885628044605255,0.0
987.0,0.20991919934749603,1.0
813.0,0.03467315807938576,1.0
997.0,0.09069562703371048,1.0
3833.0,0.0895518884062767,1.0
833.0,0.21811458468437195,1.0
700.0,0.006022925954312086,1.0
424.0,0.003762241452932358,1.0
292.0,0.16112294793128967,1.0
985.0,0.2871529757976532,0.0
1225.0,0.18009497225284576,1.0
843.0,0.05394689738750458,1.0
774.0,0.20910373330116272,1.0
659.0,0.3339807391166687,0.0
1256.0,0.20104028284549713,1.0
356.0,0.5772718191146851,0.0
1923.0,0.05220438167452812,1.0
1200.0,0.34295180439949036,0.0
616.0,0.24982693791389465,1.0
890.0,0.44976046681404114,0.0
623.0,0.01793030835688114,1.0
3449.0,0.06105675920844078,1.0
4012.0,0.06417746096849442,1.0
990.0,0.10826017707586288,1.0
551.0,0.1685480922460556,1.0
230.0,0.004306574817746878,1.0
640.0,0.008363686501979828,1.0
2993.0,0.09267488867044449,1.0
2439.0,0.44380828738212585,0.0
1242.0,0.024072077125310898,1.0
