length,loss,accuracy
747.0,0.04330511763691902,1.0
1198.0,0.09949293732643127,1.0
1682.0,0.30490872263908386,0.0
3962.0,0.11773677915334702,1.0
610.0,0.03459074720740318,1.0
637.0,0.007311617489904165,1.0
1694.0,0.2297787368297577,1.0
933.0,0.07259523123502731,1.0
779.0,0.023256829008460045,1.0
1478.0,0.014930805191397667,1.0
777.0,0.17289160192012787,1.0
1340.0,0.10665649175643921,1.0
805.0,0.15388290584087372,1.0
738.0,0.00906477589160204,1.0
641.0,0.7391695976257324,0.0
1179.0,0.03519170731306076,1.0
866.0,0.28251010179519653,0.0
1280.0,0.06748881936073303,1.0
691.0,0.09093980491161346,1.0
1907.0,0.11524287611246109,1.0
1560.0,0.02931375429034233,1.0
751.0,0.023208558559417725,1.0
2016.0,0.01542733609676361,1.0
720.0,0.014631811529397964,1.0
3468.0,0.0841764286160469,1.0
2073.0,0.017806321382522583,1.0
899.0,0.027472132816910744,1.0
757.0,0.0009727284195832908,1.0
1069.0,0.0033161838073283434,1.0
1284.0,0.07885084301233292,1.0
1869.0,0.0333450585603714,1.0
1130.0,0.056588754057884216,1.0
931.0,0.26555323600769043,0.0
444.0,0.015082434751093388,1.0
787.0,0.0722392275929451,1.0
750.0,0.24557240307331085,1.0
2607.0,0.11327334493398666,1.0
270.0,0.3903772234916687,0.0
721.0,0.004147773142904043,1.0
684.0,0.017834771424531937,1.0
482.0,0.011149873025715351,1.0
680.0,0.017757829278707504,1.0
936.0,0.023821359500288963,1.0
878.0,0.10484091937541962,1.0
1306.0,0.031571295112371445,1.0
869.0,0.03652753308415413,1.0
561.0,0.22557593882083893,1.0
487.0,0.12125035375356674,1.0
845.0,0.01564161106944084,1.0
1895.0,0.008176336996257305,1.0
1324.0,0.15237876772880554,1.0
1995.0,0.02532014064490795,1.0
780.0,0.12462340295314789,1.0
1388.0,0.009901515208184719,1.0
922.0,0.03456876799464226,1.0
3024.0,0.08357851207256317,1.0
711.0,0.04624795541167259,1.0
752.0,0.009021633304655552,1.0
1399.0,0.07800060510635376,1.0
596.0,0.1657075732946396,1.0
2120.0,0.03907845914363861,1.0
1020.0,0.3635040521621704,0.0
726.0,0.0064621577039361,1.0
562.0,0.16718469560146332,1.0
928.0,0.33371245861053467,0.0
262.0,0.01796029508113861,1.0
858.0,0.027907246723771095,1.0
4870.0,0.11113817989826202,1.0
1011.0,0.11533761024475098,1.0
1282.0,0.3237789273262024,0.0
744.0,0.0930863544344902,1.0
449.0,0.03551257401704788,1.0
638.0,0.020005472004413605,1.0
683.0,0.04695776849985123,1.0
1100.0,0.13101612031459808,1.0
351.0,0.0008598407730460167,1.0
780.0,0.11932996660470963,1.0
642.0,0.03577055037021637,1.0
1010.0,0.1774410754442215,1.0
1033.0,0.3815324902534485,0.0
911.0,0.030887847766280174,1.0
971.0,0.08178037405014038,1.0
2318.0,0.029912443831562996,1.0
634.0,0.025484073907136917,1.0
749.0,0.5216706991195679,0.0
1944.0,0.07522949576377869,1.0
256.0,0.5320221781730652,0.0
662.0,0.4825821816921234,0.0
263.0,0.009837270714342594,1.0
747.0,0.043570760637521744,1.0
660.0,0.11535457521677017,1.0
683.0,0.04634051024913788,1.0
642.0,0.09354536980390549,1.0
640.0,0.06366745382547379,1.0
3853.0,0.044963620603084564,1.0
602.0,0.01809699274599552,1.0
1041.0,0.054554086178541183,1.0
807.0,0.06310424953699112,1.0
856.0,0.1466463953256607,1.0
1948.0,0.08739238232374191,1.0
623.0,0.024436628445982933,1.0
304.0,0.1703890860080719,1.0
721.0,0.02587028406560421,1.0
1101.0,0.022980360314249992,1.0
728.0,0.04617798328399658,1.0
720.0,0.014398738741874695,1.0
2258.0,0.07305200397968292,1.0
1004.0,0.14346079528331757,1.0
2706.0,0.4847162067890167,0.0
362.0,0.03315308317542076,1.0
725.0,0.06834517419338226,1.0
868.0,0.05882028117775917,1.0
1373.0,0.11424347758293152,1.0
2448.0,0.005042638164013624,1.0
683.0,0.013216870836913586,1.0
609.0,0.08871179074048996,1.0
1761.0,0.027156958356499672,1.0
3327.0,0.042971305549144745,1.0
734.0,0.04007253050804138,1.0
915.0,0.005537756253033876,1.0
1570.0,0.0071374825201928616,1.0
2587.0,0.03408682346343994,1.0
912.0,0.11259730905294418,1.0
829.0,0.20661312341690063,1.0
2933.0,0.05370836332440376,1.0
1210.0,0.057431913912296295,1.0
1040.0,0.02290606126189232,1.0
1175.0,0.038413044065237045,1.0
952.0,0.02838585525751114,1.0
434.0,0.04893747717142105,1.0
494.0,0.04214636608958244,1.0
701.0,0.04632538557052612,1.0
287.0,0.020755799487233162,1.0
718.0,0.10579483211040497,1.0
921.0,0.2014908641576767,1.0
576.0,0.09794558584690094,1.0
745.0,0.029243387281894684,1.0
961.0,0.014467546716332436,1.0
1672.0,0.01873442716896534,1.0
310.0,0.10626424849033356,1.0
415.0,0.08328598737716675,1.0
3085.0,0.031323909759521484,1.0
765.0,0.03830190375447273,1.0
3912.0,0.04001863673329353,1.0
4344.0,0.0379163958132267,1.0
600.0,0.008266623131930828,1.0
608.0,0.1547555923461914,1.0
779.0,0.11870228499174118,1.0
1746.0,0.1173841655254364,1.0
979.0,0.09985894709825516,1.0
