length,loss,accuracy
613.0,0.6365317106246948,0.0
1534.0,0.21262764930725098,1.0
1613.0,0.4951634109020233,0.0
705.0,0.05996774137020111,1.0
648.0,0.6384233236312866,0.0
2335.0,0.08554112911224365,1.0
127.0,0.008292274549603462,1.0
610.0,0.14737270772457123,1.0
1756.0,0.31017276644706726,0.0
300.0,0.1374308466911316,1.0
814.0,0.26945367455482483,0.0
4281.0,0.10154177993535995,1.0
1166.0,0.0771031603217125,1.0
1340.0,0.035295840352773666,1.0
1936.0,0.05054859817028046,1.0
1168.0,0.19584868848323822,1.0
3085.0,0.12563547492027283,1.0
1972.0,0.1414066106081009,1.0
931.0,0.08248067647218704,1.0
1505.0,0.30224326252937317,0.0
1557.0,0.2359602004289627,1.0
725.0,0.24060513079166412,1.0
958.0,0.05813611298799515,1.0
601.0,0.24445711076259613,1.0
922.0,0.07683499157428741,1.0
1033.0,0.3763992190361023,0.0
2420.0,0.1378035992383957,1.0
660.0,0.3656350076198578,0.0
1045.0,0.47818273305892944,0.0
656.0,0.3417809009552002,0.0
270.0,0.09477793425321579,1.0
2174.0,0.05207380652427673,1.0
235.0,0.02422715164721012,1.0
477.0,0.07622983306646347,1.0
1823.0,0.2661363482475281,0.0
866.0,0.09162004292011261,1.0
632.0,0.07920338213443756,1.0
1288.0,0.20789097249507904,1.0
364.0,0.33638995885849,0.0
1294.0,0.22634387016296387,1.0
373.0,0.45182475447654724,0.0
629.0,0.16894017159938812,1.0
2023.0,0.3227647542953491,0.0
1109.0,0.28624117374420166,0.0
912.0,0.22669489681720734,1.0
2731.0,0.2828637659549713,0.0
863.0,0.07491122931241989,1.0
1376.0,0.21680805087089539,1.0
297.0,0.0036160899326205254,1.0
944.0,0.14935366809368134,1.0
1621.0,0.029499683529138565,1.0
1435.0,0.05524660646915436,1.0
340.0,0.08489156514406204,1.0
1233.0,0.05255734547972679,1.0
567.0,0.04700027033686638,1.0
1006.0,0.03173591569066048,1.0
1960.0,0.22568805515766144,1.0
496.0,0.15153229236602783,1.0
1501.0,0.13261502981185913,1.0
1234.0,0.044983312487602234,1.0
2973.0,0.14827680587768555,1.0
655.0,0.0220835842192173,1.0
953.0,0.19486147165298462,1.0
4474.0,0.08785954117774963,1.0
659.0,0.08766400068998337,1.0
854.0,0.4092385172843933,0.0
679.0,0.48006317019462585,0.0
2393.0,0.23726005852222443,1.0
360.0,0.032897185534238815,1.0
653.0,0.10850290954113007,1.0
260.0,0.00018732457829173654,1.0
813.0,0.05950469151139259,1.0
721.0,0.0034475335851311684,1.0
702.0,0.5083706378936768,0.0
3467.0,0.201273113489151,1.0
2286.0,0.2867248058319092,0.0
2093.0,0.046984218060970306,1.0
880.0,0.029320862144231796,1.0
984.0,0.025565974414348602,1.0
705.0,0.0816495344042778,1.0
1135.0,0.1505715698003769,1.0
895.0,0.338379830121994,0.0
954.0,0.10434289276599884,1.0
781.0,0.031114628538489342,1.0
704.0,0.007356065325438976,1.0
561.0,0.21306458115577698,1.0
715.0,0.08564134687185287,1.0
726.0,0.03389545530080795,1.0
794.0,0.23785842955112457,1.0
913.0,0.15457378327846527,1.0
742.0,0.38518857955932617,0.0
695.0,0.03712509945034981,1.0
1254.0,0.09046874940395355,1.0
1317.0,0.10400939732789993,1.0
1516.0,0.12324042618274689,1.0
1404.0,0.04358246549963951,1.0
1788.0,0.11628782004117966,1.0
525.0,0.8041295409202576,0.0
1213.0,0.010562426410615444,1.0
934.0,0.2080755978822708,1.0
560.0,0.2304086536169052,1.0
306.0,0.0013168768491595984,1.0
307.0,0.12232346832752228,1.0
2078.0,0.39339113235473633,0.0
3206.0,0.20103387534618378,1.0
226.0,0.003924517892301083,1.0
1093.0,0.12810018658638,1.0
883.0,0.27126145362854004,0.0
839.0,0.06474969536066055,1.0
2467.0,0.17930667102336884,1.0
1224.0,0.007075759116560221,1.0
3360.0,0.10781779885292053,1.0
1381.0,0.07756748795509338,1.0
1082.0,0.16865235567092896,1.0
653.0,0.06149248406291008,1.0
5150.0,0.30767929553985596,0.0
1870.0,0.09600848704576492,1.0
2981.0,0.12102431058883667,1.0
5276.0,0.13909636437892914,1.0
1294.0,0.05471819266676903,1.0
1340.0,0.004067395348101854,1.0
651.0,0.14314107596874237,1.0
1421.0,0.3572928011417389,0.0
1013.0,0.342580646276474,0.0
2249.0,0.24460652470588684,1.0
813.0,0.10965542495250702,1.0
1203.0,0.15420609712600708,1.0
3896.0,0.4274161756038666,0.0
768.0,0.2558099627494812,0.0
995.0,0.02117634005844593,1.0
1077.0,0.19958309829235077,1.0
1933.0,0.14810538291931152,1.0
5615.0,0.17832167446613312,1.0
1841.0,0.06382376700639725,1.0
664.0,0.034692294895648956,1.0
3236.0,0.2674468159675598,0.0
893.0,0.023618649691343307,1.0
1077.0,0.08911167830228806,1.0
651.0,0.15514320135116577,1.0
2263.0,0.09607450664043427,1.0
705.0,0.087197445333004,1.0
837.0,0.1603005975484848,1.0
182.0,0.000615457072854042,1.0
1044.0,0.08109012246131897,1.0
5179.0,0.11819984018802643,1.0
762.0,0.021921774372458458,1.0
646.0,0.07524891197681427,1.0
143.0,0.002895682817324996,1.0
1417.0,0.3130112886428833,0.0
844.0,0.024636972695589066,1.0
485.0,0.1434916853904724,1.0
881.0,0.24651262164115906,1.0
822.0,0.09755844622850418,1.0
5994.0,0.15975050628185272,1.0
2836.0,0.18782445788383484,1.0
680.0,0.0591588020324707,1.0
672.0,0.3427198827266693,0.0
1125.0,0.262961745262146,0.0
330.0,0.021331483498215675,1.0
748.0,0.1302310973405838,1.0
3599.0,0.10210540890693665,1.0
597.0,0.015904488041996956,1.0
337.0,0.03311984986066818,1.0
825.0,0.5201032161712646,0.0
811.0,0.5769302845001221,0.0
692.0,0.09463020414113998,1.0
983.0,0.4207548499107361,0.0
303.0,0.00010446771193528548,1.0
1857.0,0.28729334473609924,0.0
2819.0,0.20459218323230743,1.0
1924.0,0.3463385999202728,0.0
645.0,0.04284066706895828,1.0
1358.0,0.2996751368045807,0.0
1980.0,0.15485981106758118,1.0
4390.0,0.17799818515777588,1.0
559.0,0.026258496567606926,1.0
940.0,0.04761018604040146,1.0
419.0,0.048203907907009125,1.0
1138.0,0.18797749280929565,1.0
1777.0,0.36102306842803955,0.0
733.0,0.16561387479305267,1.0
797.0,0.3862694501876831,0.0
805.0,0.132470965385437,1.0
814.0,0.40449848771095276,0.0
